0,1,2,3,4,5,6,7,8,9,10
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,133,102,0,0,65,52,0,72,46,27
0,58,50,0,0,60,55,0,51,54,38
0,0,5,0,0,2,17,0,6,21,20
0,2,0,0,0,0,1,0,2,3,8
0,0,0,0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0
0,0,1,9,0,0,0,0,0,0,0
0,0,0,7,0,0,0,0,1,0,0
0,0,1,2,0,0,0,0,2,1,0
0,1,0,3,0,1,1,0,1,0,0
28,0,0,88,0,1,1,0,1,0,0
258,1,2,37,14,1,2,0,2,0,0
16,0,0,2,75,0,0,0,1,0,0
0,0,1,0,6,1,0,0,0,0,0
0,1,1,0,3,3,1,0,1,0,2
0,1,0,0,2,1,0,0,3,2,0
0,17,0,1,31,0,0,0,26,0,0
1,77,0,0,1,0,0,0,50,0,0
0,59,0,2,0,0,0,0,34,0,0
0,19,0,0,0,0,0,0,3,0,0
0,0,0,2,2,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0
0,1,0,0,2,0,1,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,2,0,0
0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,1,0,0
0,0,0,1,0,1,0,0,0,0,0
0,0,0,1,2,0,0,0,1,0,3
6,0,0,1,0,0,0,0,1,0,1
74,1,0,5,2,0,0,0,1,0,0
4,0,4,1,0,1,0,0,0,1,1
129,0,0,3,1,1,0,30,0,0,0
53,1,0,49,15,0,0,3,1,0,1
2,0,1,4,1,0,0,71,0,0,0
0,9,8,3,4,1,0,3,4,2,0
0,55,4,0,2,2,1,3,0,0,4
0,81,1,52,53,0,0,0,15,0,2
0,2,2,2,39,18,0,2,1,0,0
0,13,20,0,1,49,2,0,40,3,10
1,1,4,12,3,6,1,2,27,2,2
0,2,1,2,0,0,1,1,11,2,1
1,1,1,5,6,0,1,2,1,2,0
0,0,1,6,0,1,0,0,2,1,0
