0,1,2,3,4
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
61,29,18,1,0
59,50,15,9,1
83,52,15,9,2
107,70,29,11,1
139,84,29,8,1
197,116,57,10,1
88,72,34,8,2
34,31,18,2,0
32,23,11,2,1
27,14,5,0,0
4,3,1,0,0
2,1,0,0,0
0,2,1,0,0
0,2,0,0,0
1,0,0,1,0
1,1,0,0,0
2,2,3,0,0
4,3,0,0,0
3,2,0,0,0
2,1,0,0,0
1,5,0,0,0
2,1,0,0,0
2,2,0,1,0
6,1,1,1,0
5,3,1,0,0
14,6,4,0,0
11,3,4,1,0
6,3,1,0,0
45,22,13,1,0
9,1,2,0,0
5,4,1,1,0
27,20,4,2,0
22,7,7,1,0
31,30,13,1,1
32,25,4,2,0
20,10,5,1,0
23,14,3,4,0
40,22,10,4,2
20,11,4,2,0
156,100,32,7,0
77,50,22,3,2
79,48,19,4,0
7,11,1,4,0
57,33,16,5,0
50,49,12,4,0
15,7,3,0,0
23,22,4,0,1
23,4,6,1,0
