0,1,2,3,4,5,6,7,8,9
24,43,50,106,115,49,40,39,18,14
4,3,10,19,18,3,9,10,4,3
7,22,15,41,31,8,23,13,3,1
9,12,8,42,37,8,23,9,8,3
5,14,18,32,28,18,26,9,4,6
2,6,6,18,15,4,5,0,5,0
9,19,14,40,41,10,17,17,5,5
0,1,0,2,0,0,0,0,1,1
7,13,12,31,26,9,19,7,1,4
1,0,3,8,6,0,3,2,1,0
0,0,0,0,0,0,1,1,0,1
0,1,0,2,0,1,1,0,0,0
0,0,0,0,0,1,0,0,0,0
0,0,0,0,1,0,0,1,0,0
0,0,2,2,0,0,0,1,1,0
0,0,1,0,0,0,0,0,0,0
1,0,0,1,1,0,0,0,0,0
0,0,0,1,0,0,0,1,0,0
6,6,4,11,4,3,6,3,2,1
11,20,19,38,39,19,12,15,7,0
0,0,0,1,1,1,0,0,0,0
4,4,8,20,17,6,7,2,2,2
0,1,0,1,1,0,0,0,0,0
0,0,0,1,1,1,0,0,0,0
1,2,5,13,2,1,7,1,1,0
7,15,8,32,30,8,14,10,1,1
15,21,17,38,44,11,28,15,4,5
5,16,19,38,33,10,12,12,3,4
9,20,20,43,43,17,15,13,9,6
5,8,10,13,11,4,7,4,4,1
0,0,0,3,3,0,3,2,0,0
0,0,1,2,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0
0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,1,0,0
1,0,4,11,4,2,2,0,1,0
12,20,14,28,19,10,11,7,1,1
4,12,9,20,19,6,8,6,2,0
6,16,9,27,22,5,7,7,2,1
6,5,10,23,25,8,6,11,3,0
1,2,3,5,3,2,3,1,0,0
0,1,2,0,3,0,2,0,0,0
5,7,4,9,12,2,5,3,0,0
4,14,13,30,27,3,12,8,2,2
7,13,12,37,26,12,12,8,4,1
8,4,7,18,18,7,9,6,0,1
