0
10
32
32
17
25
23
12
9
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
5
8
8
13
9
15
15
0
0
3
11
22
14
4
3
3
5
0
0
12
4
5
1
0
0
5
5
7
9
