0,1,2,3,4
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
39,27,10,2,0
190,113,41,11,6
168,115,44,10,2
117,74,35,11,1
59,32,19,3,0
28,12,6,3,0
7,6,0,0,0
6,0,0,0,0
4,1,3,0,0
1,1,0,0,0
3,4,0,0,0
2,2,0,0,0
1,3,0,1,0
1,1,0,0,0
1,2,1,0,0
16,19,4,1,1
122,87,46,5,1
28,19,7,3,0
28,15,4,2,0
41,29,11,2,1
73,32,17,4,2
52,32,15,3,1
99,51,23,3,1
142,93,32,7,0
79,57,16,5,1
42,23,15,5,1
36,21,10,3,0
22,12,11,1,0
5,4,3,1,0
3,1,0,0,0
1,1,1,0,0
3,0,1,0,0
4,2,1,0,0
0,0,0,0,0
9,1,1,0,0
12,0,2,0,0
35,21,7,0,0
23,21,8,1,0
18,11,4,1,0
3,5,2,0,0
29,13,3,2,0
22,19,11,1,0
78,26,16,2,1
97,59,20,6,0
112,71,26,7,0
43,30,18,2,0
6,6,1,0,0
3,1,0,0,0
