m,f
16,7
27,21
28,17
48,28
10,8
7,12
3,3
3,2
0,0
2,2
1,0
2,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,1
7,6
7,6
13,7
4,9
5,3
20,21
10,6
14,10
2,3
9,7
9,9
3,0
4,3
4,1
3,4
4,3
1,0
1,0
0,0
0,2
0,0
0,0
