0,1,2,3,4
34,34,15,11,4
22,22,9,9,5
14,11,3,1,1
2,3,0,1,0
3,1,1,2,2
0,1,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
6,3,2,1,1
7,10,6,0,3
18,10,8,2,1
17,14,7,7,0
7,4,6,5,0
6,3,5,0,0
6,4,3,0,0
0,0,0,0,1
2,0,0,0,0
1,2,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
4,1,1,1,0
2,2,2,0,0
5,8,2,0,1
4,3,0,1,0
11,10,2,1,0
1,1,0,0,0
10,9,2,1,0
0,1,0,0,0
3,2,1,1,1
1,2,2,1,0
3,2,0,0,0
3,1,1,0,0
3,1,1,1,0
3,2,1,0,0
0,0,0,0,0
