0
1126
672
86
21
6
6
1
9
3
3
1
10
3
3
2
2
17
102
383
424
246
123
91
31
12
63
119
113
15
10
7
14
4
15
43
178
320
247
188
169
109
31
7
20
79
127
57
8
7
6
8
15
