0,1,2,3,4,5,6,7,8,9,10
276,125,107,65,59,89,76,21,82,16,43
68,89,75,88,77,54,62,0,62,0,49
2,1,1,18,16,6,8,0,2,2,19
2,0,2,2,1,0,2,0,0,0,7
0,0,0,0,0,0,0,1,0,0,1
2,0,2,0,1,0,1,0,2,1,0
0,0,0,1,0,0,0,0,0,0,0
0,0,1,1,0,2,2,0,0,3,1
0,0,1,0,0,0,0,0,0,0,0
1,0,1,3,0,0,0,1,1,0,0
1,0,1,1,1,0,0,0,0,1,1
2,0,1,1,2,2,0,2,0,0,0
0,0,2,1,0,0,2,0,0,1,0
0,3,0,1,0,1,0,0,0,0,1
0,0,0,1,0,0,0,1,0,0,0
0,1,1,0,0,0,2,0,1,1,1
0,5,5,1,1,1,3,0,0,1,0
0,33,33,17,0,3,29,1,1,0,1
0,114,70,61,0,3,2,93,2,89,8
1,32,47,63,9,31,73,4,6,7,36
0,1,1,2,0,67,23,27,19,4,36
0,0,13,5,19,3,0,1,1,2,2
0,1,0,3,3,1,3,0,35,1,17
1,0,2,1,46,26,0,2,42,1,3
0,1,0,0,43,7,0,0,20,0,1
0,1,0,1,16,0,0,0,2,0,1
1,1,0,2,1,1,1,0,1,1,0
0,0,0,3,1,1,0,0,0,0,0
0,0,0,1,2,1,0,1,2,0,1
0,0,2,3,0,2,0,0,0,1,2
0,0,1,2,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0
0,2,1,3,1,1,0,1,0,0,2
0,0,2,2,2,2,2,1,0,1,0
2,0,1,2,0,1,0,0,0,0,0
0,4,7,6,2,2,1,2,0,3,1
1,33,51,10,0,0,4,2,1,0,2
0,68,75,79,0,1,2,0,0,16,6
0,57,2,7,0,1,20,0,0,0,1
1,10,21,41,0,11,65,0,4,0,19
0,0,0,1,0,22,24,0,9,0,45
2,1,3,7,3,26,1,0,32,2,16
1,2,0,4,2,46,1,0,49,0,15
2,2,1,0,8,19,1,0,26,1,1
1,0,0,0,35,2,0,0,3,0,2
0,0,0,0,54,3,0,0,1,0,0
1,0,1,2,16,2,0,0,1,0,1
0,0,1,1,2,1,0,1,0,0,3
1,0,1,4,2,0,0,1,0,0,0
1,1,1,2,0,1,0,1,1,0,0
1,2,2,4,0,0,1,0,2,0,0
0,0,0,4,0,0,1,2,0,1,2
