0,1,2,3,4,5,6,7,8,9
37,74,66,168,157,49,78,44,28,29
26,31,35,110,93,38,47,29,12,13
10,26,24,54,53,17,28,22,11,5
10,13,21,30,34,14,20,11,5,2
2,3,2,11,12,2,7,3,3,1
6,17,14,38,27,10,15,14,3,0
1,7,11,20,23,13,13,6,4,6
1,1,0,4,4,1,0,1,0,1
4,5,4,11,14,2,8,5,0,0
0,0,0,2,0,0,1,0,0,0
0,0,3,2,0,1,1,0,0,0
0,1,0,0,2,0,2,1,0,0
0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,1,1,1,1
0,0,1,2,1,1,1,1,0,0
0,0,0,2,2,1,1,2,1,0
0,0,0,3,1,0,0,0,0,0
0,0,0,3,0,2,1,0,0,1
1,1,1,3,0,0,2,0,0,0
0,0,0,1,1,0,0,1,0,0
0,1,0,0,2,1,0,0,0,0
0,0,0,0,1,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,2,2,4,6,1,1,1,1,0
0,1,0,0,4,0,2,0,0,0
1,1,0,7,1,0,2,2,0,0
14,14,21,45,37,21,8,14,5,2
5,15,13,17,18,7,7,2,0,3
0,0,0,1,1,1,3,1,1,0
0,1,1,4,2,0,1,0,0,0
1,5,0,10,17,4,4,2,2,0
6,6,10,21,18,5,15,4,8,1
9,12,6,35,28,8,11,6,4,3
1,0,0,4,2,0,1,1,1,0
3,1,0,4,3,1,3,0,0,0
0,13,12,25,10,6,7,5,1,2
7,8,5,19,17,5,12,4,4,0
6,8,7,22,20,1,9,10,2,3
14,26,23,64,63,20,31,15,4,4
8,19,21,55,50,15,16,11,5,1
6,11,4,12,15,6,6,7,2,1
6,9,14,27,26,11,15,5,3,2
2,4,4,11,9,3,2,0,1,0
3,1,8,19,19,4,3,2,2,1
2,8,12,14,14,4,9,8,2,5
2,1,1,4,2,1,2,0,0,1
0,8,2,11,12,4,9,2,2,1
0,0,1,1,2,1,4,1,0,0
0,1,2,4,4,2,0,3,1,1
2,4,4,10,12,5,3,2,1,1
1,1,0,2,0,0,0,0,0,0
