0,1,2,3,4
11,5,6,4,0
38,38,9,7,2
24,21,17,7,6
16,17,9,7,4
2,8,1,2,2
3,1,0,0,0
5,2,1,2,0
2,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,2,1,0,0
2,4,3,1,2
16,8,9,4,0
2,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,1,1,0,0
0,0,0,0,0
1,1,0,0,1
8,3,1,0,1
8,10,7,3,0
3,4,2,0,0
4,3,0,0,1
1,3,5,1,0
0,1,0,0,0
4,4,10,4,1
18,7,4,2,0
7,5,4,3,0
3,3,2,2,0
0,3,0,0,0
3,0,0,0,0
0,1,0,0,0
0,0,0,0,0
0,0,1,0,0
0,0,0,0,0
0,1,1,0,0
0,0,1,0,0
0,0,0,0,0
3,1,0,0,0
