0,1,2,3,4
5,8,2,1,0
29,30,15,8,5
16,16,7,8,0
5,12,4,1,1
8,4,0,3,0
3,1,1,1,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
3,2,0,0,1
1,1,1,0,0
7,5,2,0,0
6,3,2,0,0
8,3,1,0,2
9,1,3,2,1
4,2,2,0,0
9,5,1,0,0
3,4,0,0,1
0,0,0,0,0
2,0,4,0,1
2,1,1,0,0
2,1,0,0,0
0,0,0,0,0
2,1,1,0,0
2,1,1,0,0
0,0,0,0,0
2,2,2,0,0
2,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,0,1,0,0
4,5,1,1,0
3,2,2,0,0
7,4,4,2,1
1,4,6,0,0
3,6,3,1,0
16,8,9,2,0
9,4,3,0,0
1,2,0,0,0
5,1,1,0,0
2,1,1,0,0
