0,1,2,3,4,5,6,7,8,9
3,2,5,8,9,6,12,10,6,8
2,7,1,6,7,7,11,8,3,3
3,3,6,11,6,6,6,5,7,4
0,3,4,7,8,2,5,6,4,8
1,0,0,1,1,0,3,0,0,2
0,1,0,1,3,5,1,3,0,0
0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1,0,2
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,0,1,0,1,0
0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,2,0,2,0,1,0,1,0,0
0,0,0,2,0,0,0,1,0,1
0,0,0,0,0,0,0,1,0,0
0,1,1,0,4,1,3,3,0,1
0,6,1,2,8,3,2,1,2,1
0,1,0,5,7,2,1,4,1,1
0,0,0,6,4,1,3,1,1,1
2,4,3,8,8,5,7,2,7,2
0,0,2,2,2,1,2,4,0,2
1,0,0,0,1,0,0,2,0,0
0,0,0,1,2,0,0,0,1,1
0,0,1,5,3,4,2,1,0,1
0,1,0,0,0,0,1,0,0,0
0,0,0,5,2,1,1,2,0,1
0,0,0,0,0,1,0,0,0,0
1,1,0,3,2,7,1,1,2,0
0,0,0,1,1,2,1,5,2,0
0,0,1,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
