0,1,2,3,4,5,6,7,8,9
44,66,72,168,161,62,74,56,21,16
25,46,44,118,110,38,62,38,16,23
15,25,36,69,69,18,33,23,11,8
8,31,15,63,49,18,31,16,13,4
5,5,6,19,16,7,13,1,2,3
0,3,0,4,3,0,0,0,0,0
0,0,2,3,0,0,0,0,1,0
0,1,0,1,0,1,1,0,1,0
0,0,2,4,1,1,2,0,1,0
0,1,2,2,2,1,1,0,1,0
0,0,0,0,1,0,1,0,0,0
0,0,1,2,3,0,1,2,0,0
0,0,0,4,0,0,0,1,1,0
0,0,1,1,1,0,0,1,0,0
0,0,1,1,0,0,1,0,0,0
0,0,2,0,0,0,0,1,0,0
0,0,0,1,1,1,0,0,0,0
1,0,2,1,1,0,1,0,0,0
1,1,2,2,2,1,0,0,0,0
0,0,2,0,2,0,0,1,0,0
1,2,1,1,2,1,1,0,0,1
0,2,0,0,0,2,2,0,0,0
0,2,0,0,2,0,1,1,0,0
0,0,0,2,3,1,1,2,0,0
0,0,0,1,1,0,0,0,0,0
0,0,0,3,2,1,1,2,1,1
2,2,2,10,9,4,2,2,1,0
0,1,0,0,2,0,1,0,0,1
5,12,12,26,14,2,16,3,2,1
4,8,5,26,19,5,8,11,3,3
3,7,9,18,17,8,7,3,1,1
2,2,4,7,9,5,8,1,3,0
4,9,14,25,31,10,9,10,3,1
9,9,11,39,32,5,9,11,3,1
14,21,18,45,36,13,15,10,3,3
10,19,22,42,47,22,21,14,8,4
2,2,4,3,6,1,4,0,1,1
1,4,6,14,15,6,6,2,1,0
2,1,3,3,3,1,4,0,1,0
9,22,18,33,39,12,19,6,5,7
4,13,13,25,24,9,13,5,2,0
3,2,2,20,17,5,9,3,3,2
5,2,5,8,14,4,8,4,1,0
1,6,6,15,6,4,5,4,2,2
4,16,8,26,14,9,12,11,1,2
5,6,3,20,16,6,9,2,4,0
7,11,8,30,20,2,13,8,3,0
0,0,2,3,2,2,0,1,0,0
0,2,1,0,1,0,2,0,0,0
1,0,0,3,4,1,1,0,0,0
2,0,0,3,1,1,0,4,1,0
0,1,1,0,2,0,2,0,0,0
