0,1,2,3,4,5,6,7,8,9
41,83,80,186,184,65,89,50,24,17
16,38,29,83,72,28,41,24,10,6
2,4,6,20,11,5,7,2,2,1
1,1,1,5,5,0,2,2,2,1
1,0,2,0,1,1,1,4,0,0
10,14,17,37,37,12,18,11,3,1
0,1,1,8,3,1,2,0,0,0
5,10,21,30,25,10,13,9,1,2
1,1,0,1,1,2,1,1,1,0
1,2,1,4,1,1,1,2,1,0
0,1,1,1,2,0,2,1,1,0
0,2,0,0,0,0,0,0,0,0
0,1,0,0,1,0,0,0,0,0
1,0,0,3,0,1,0,2,0,0
0,0,0,0,1,0,0,0,0,0
0,0,0,0,1,2,0,0,1,0
0,1,1,2,4,1,3,1,0,0
4,8,10,12,20,4,5,3,1,1
4,7,8,21,19,13,8,3,3,3
3,19,14,34,31,10,19,4,3,6
2,4,6,14,16,5,8,5,0,0
2,5,2,18,11,2,11,4,2,1
4,16,7,25,12,6,6,5,2,0
9,12,11,31,25,5,22,8,0,0
4,10,9,23,9,8,5,3,2,1
1,0,1,5,3,1,1,1,0,0
0,1,1,1,3,0,2,1,0,0
0,0,0,3,1,0,2,0,1,0
0,0,1,1,1,1,0,0,0,0
1,1,2,3,6,2,2,1,0,1
4,6,5,24,16,10,10,2,2,1
12,11,13,34,36,9,13,11,4,0
0,1,2,6,4,1,2,0,1,0
0,8,5,16,8,8,5,4,1,1
3,6,7,15,9,3,0,1,2,0
3,10,9,20,24,6,11,0,0,2
4,9,10,23,19,8,9,9,2,0
2,3,8,10,13,3,5,3,0,1
11,15,8,31,31,13,12,7,5,0
15,37,30,84,78,30,30,13,7,3
8,23,20,39,29,14,15,8,2,1
4,13,7,25,19,3,7,2,1,1
5,9,7,20,12,4,7,5,0,1
3,3,1,14,9,4,8,3,1,0
1,2,1,5,4,2,0,2,0,1
0,1,1,0,0,0,2,2,0,0
1,5,6,13,14,4,6,2,2,0
0,0,2,4,2,3,0,0,1,0
7,4,7,5,4,0,6,2,2,0
0,0,0,3,4,0,1,0,3,0
0,1,1,2,0,1,0,0,0,0
2,0,2,3,0,0,2,0,0,0
