0,1,2,3,4
243,173,68,20,7
102,64,33,11,2
232,156,78,21,6
112,74,39,9,2
112,79,45,13,4
11,5,5,0,0
40,26,5,6,2
71,31,14,3,1
3,2,1,0,0
0,5,5,0,0
3,4,2,0,1
1,0,0,0,0
2,3,0,1,0
3,2,0,1,0
5,2,2,0,0
3,0,0,0,0
5,2,2,0,0
7,0,0,0,0
5,1,2,1,0
6,1,0,0,0
0,0,0,0,0
1,1,0,0,0
4,1,0,0,0
0,0,0,0,0
5,0,0,0,0
3,0,1,0,0
9,8,4,3,0
24,21,10,1,2
29,17,8,2,1
21,19,7,3,1
10,6,5,1,0
20,20,5,1,0
46,30,9,2,2
66,40,10,3,2
84,58,18,7,1
51,38,19,6,1
53,28,18,3,1
50,25,17,5,0
64,44,19,7,0
43,22,11,5,0
9,6,2,2,0
114,70,32,8,0
18,13,5,2,0
78,61,36,5,1
31,17,10,0,1
17,11,7,3,0
45,19,13,0,1
2,5,5,1,0
7,3,0,0,0
13,1,0,1,0
8,4,3,0,0
2,2,2,2,0
