0,1,2,3,4
180,112,42,13,4
79,56,13,8,1
160,90,63,11,2
135,91,39,8,1
69,32,20,8,0
11,11,2,1,0
10,3,1,0,0
2,6,1,2,0
3,2,4,1,0
3,4,0,0,0
4,3,2,0,0
3,2,3,0,0
7,6,3,0,0
2,4,2,2,0
3,4,1,0,0
2,2,3,0,0
7,4,0,0,0
3,3,1,0,0
56,30,15,3,0
53,30,10,5,1
53,39,19,7,1
24,12,6,1,1
32,17,4,1,0
27,25,6,4,1
12,5,2,0,0
8,3,1,0,0
5,4,2,1,0
0,0,0,0,0
2,0,1,0,0
8,3,0,1,0
0,0,1,1,0
2,2,0,0,0
5,2,3,0,0
5,2,3,2,0
11,10,5,0,0
24,17,1,0,0
23,7,7,2,0
23,7,8,4,1
24,13,7,1,0
12,12,3,2,0
1,4,2,0,0
51,43,18,2,0
32,29,5,2,0
26,18,6,1,0
13,5,2,2,0
4,1,0,0,0
1,2,1,1,0
3,5,2,2,0
1,2,0,0,0
2,0,0,0,0
4,2,0,0,1
3,4,2,1,0
