0,1,2,3,4,5,6,7,8,9,10
42,146,90,66,19,17,51,67,14,71,51
238,7,8,5,57,1,59,3,0,40,37
24,9,57,4,3,48,2,58,1,0,12
1,33,0,3,2,9,0,2,1,1,2
0,3,5,4,3,8,16,0,0,1,1
0,1,0,3,3,1,1,1,1,0,1
0,0,0,63,40,1,0,3,64,0,0
0,0,0,3,5,1,3,0,5,0,0
1,1,1,1,0,42,0,1,43,6,0
0,0,0,1,0,3,0,0,0,0,0
0,0,0,1,1,1,2,1,0,0,0
0,0,1,0,0,0,0,0,0,0,1
2,1,0,2,2,0,2,1,1,0,0
1,0,1,1,1,0,0,0,0,0,0
1,0,0,2,0,1,0,0,1,1,0
0,0,1,1,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0
1,1,1,3,0,2,0,1,0,0,0
0,1,3,1,0,1,0,0,1,1,0
0,0,0,0,0,0,1,0,1,0,0
0,0,1,1,0,1,0,1,2,0,0
2,1,0,0,0,0,2,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,2,0,0,1,1,1,0,0
0,0,1,3,1,0,1,0,0,0,2
0,0,1,1,1,0,0,0,2,1,0
0,0,1,0,0,0,0,0,0,0,0
0,0,0,1,1,0,0,0,1,0,0
3,0,0,0,1,2,0,0,1,0,0
0,0,4,1,0,0,0,0,0,1,0
0,1,40,1,0,0,4,1,0,1,3
0,2,86,0,5,0,8,0,0,1,0
1,3,13,3,0,1,1,0,0,0,1
0,1,0,0,0,0,1,0,0,0,15
0,0,0,0,28,0,2,0,0,0,20
28,34,3,0,60,0,0,0,1,1,7
8,7,1,0,18,0,35,0,0,0,30
6,76,0,1,1,0,3,0,0,0,1
204,4,0,0,1,1,1,1,4,0,10
7,42,0,2,4,1,2,1,26,0,0
15,4,0,4,0,1,35,7,3,1,1
1,1,0,63,0,1,3,33,3,1,0
0,0,0,5,0,0,1,4,47,0,1
0,0,0,55,0,1,1,0,29,0,3
0,0,0,2,0,0,0,46,4,4,0
1,0,2,2,0,6,1,1,0,10,0
0,2,1,7,0,30,1,22,3,1,2
0,2,0,1,1,1,21,2,1,18,0
0,0,4,4,0,25,2,1,2,40,1
0,0,1,0,0,3,5,1,0,25,0
1,3,0,1,1,3,1,1,2,6,0
1,3,1,1,0,1,0,1,0,2,1
