0,1,2,3,4,5,6,7,8,9
80,152,157,389,362,128,189,118,56,49
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
7,13,10,39,39,10,18,11,5,5
16,34,30,61,61,25,42,14,6,5
10,28,23,43,40,13,27,15,5,5
2,5,11,29,11,3,8,3,2,0
1,1,1,3,4,1,4,0,2,1
5,3,9,12,10,3,6,5,0,0
8,7,14,27,34,17,10,7,2,1
0,1,2,2,2,2,1,3,0,0
0,1,0,1,3,0,2,0,0,0
1,2,0,0,2,1,2,0,0,0
5,9,8,20,20,5,5,6,2,0
0,1,2,3,4,0,1,0,1,0
0,1,0,1,2,0,0,0,0,0
4,3,5,6,6,6,1,2,3,0
0,4,8,10,14,2,4,2,0,2
1,2,2,14,8,1,2,1,1,0
0,2,2,6,2,0,0,0,0,0
3,5,2,5,11,1,2,1,0,0
5,14,12,25,15,9,8,5,4,0
9,12,12,44,39,11,20,5,6,4
3,14,15,14,30,9,9,4,3,3
15,25,22,57,50,26,27,17,6,4
0,1,3,9,7,3,2,2,1,0
1,8,8,23,21,7,9,7,6,1
10,7,4,20,15,2,4,2,1,1
4,12,22,35,24,7,19,12,3,0
11,21,17,49,36,16,26,11,3,0
9,10,11,25,24,4,6,5,1,0
2,4,6,8,14,6,6,7,0,1
0,0,1,2,4,0,2,2,0,0
2,3,1,2,4,0,1,0,0,0
0,1,0,2,2,4,1,1,0,0
0,2,1,3,5,1,0,2,0,1
0,0,2,4,1,0,1,2,0,1
1,1,0,1,1,0,2,0,1,0
0,4,1,3,5,1,1,0,0,0
