m,f
830,867
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,2
42,37
16,38
1,4
0,1
0,1
0,1
1,1
1,1
0,0
3,7
1,1
25,29
23,25
31,24
24,35
148,142
19,19
32,37
5,2
43,40
26,44
16,23
7,10
26,24
20,20
0,2
2,3
3,0
2,0
3,2
1,2
3,1
1,1
