0,1,2,3,4
9,8,4,4,2
23,23,14,5,3
10,9,9,4,4
10,7,1,1,1
7,4,6,6,0
3,2,1,2,0
14,15,6,3,2
2,1,0,0,0
1,0,0,1,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,1,0,0,0
1,2,1,1,0
10,5,4,1,0
7,1,2,1,0
2,1,0,0,0
9,6,3,2,1
6,6,2,1,0
7,3,3,1,0
5,4,4,2,0
1,0,0,0,0
5,5,1,0,0
0,0,1,0,0
4,5,2,0,0
2,1,0,0,0
3,3,0,0,0
4,3,1,0,0
0,0,0,0,1
0,0,0,0,0
0,0,0,0,0
2,0,0,0,0
1,2,0,0,0
3,2,0,0,0
6,5,3,4,1
4,4,4,1,0
0,2,0,0,0
1,4,1,1,0
5,4,2,2,0
4,0,2,1,0
5,10,5,0,0
6,4,2,0,0
1,2,3,0,0
12,10,5,0,2
8,4,2,0,1
