0,1,2,3,4,5,6,7,8,9,10
0,2,0,0,3,2,0,0,2,0,0
12,19,0,3,1,14,0,2,4,0,0
5,0,7,1,7,2,0,11,13,2,0
0,1,17,17,0,2,4,4,4,0,0
26,0,2,2,1,0,11,0,1,1,0
1,0,1,0,2,0,1,0,0,0,1
0,0,1,0,0,0,0,0,0,15,5
0,0,0,0,0,0,1,0,0,3,2
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,1,0,0,0
0,0,0,4,0,0,0,2,0,0,0
0,0,0,11,0,0,0,0,0,0,0
0,0,0,4,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0
0,5,0,0,0,0,0,0,0,1,0
0,1,0,0,0,0,0,7,0,6,0
0,0,0,0,0,0,0,2,1,7,3
0,7,0,0,0,0,0,0,3,3,2
0,2,0,0,0,0,1,0,0,3,0
0,12,0,0,0,0,0,1,4,0,7
5,1,0,0,0,0,4,0,8,0,0
4,0,0,1,0,0,6,0,0,0,0
1,0,0,0,4,2,0,0,0,0,2
1,0,0,0,0,0,0,0,0,0,1
20,0,0,1,0,1,5,0,0,0,0
3,0,0,0,0,0,2,0,0,0,0
1,0,0,0,1,0,3,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0
0,0,2,0,6,9,1,0,0,0,0
0,0,0,0,2,1,1,0,0,0,0
1,0,10,1,5,0,0,0,0,0,0
1,0,4,0,0,2,0,0,0,0,0
