0,1,2,3,4,5,6,7,8,9
1,7,10,18,19,5,14,10,13,8
4,5,8,12,12,3,8,9,4,5
0,2,0,1,2,0,3,1,0,1
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,1,1,6,4,1,2,5,1,6
0,0,0,1,0,0,0,0,0,0
0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,2,2,2,6,2,2,2
0,0,0,0,1,1,4,1,0,1
0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0
0,3,0,1,1,1,0,0,0,1
0,0,1,3,5,1,2,3,1,1
0,0,0,1,1,0,1,3,1,0
0,0,0,0,1,0,0,0,0,1
0,0,0,1,3,0,2,2,1,3
1,1,8,4,9,6,6,3,4,5
3,1,0,6,13,4,9,7,3,0
1,1,1,3,2,3,3,3,1,2
0,0,0,1,2,2,0,2,1,0
0,0,0,1,2,0,2,1,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,1,0,0,0
0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,1,0,0,0,0
0,2,0,1,1,0,1,1,0,0
0,2,1,1,0,2,1,3,0,0
0,0,0,1,0,0,1,0,0,0
0,0,0,0,0,0,2,0,0,0
0,0,0,2,1,1,0,1,0,0
0,2,0,5,2,1,3,1,0,0
0,0,1,2,4,2,5,0,1,2
1,2,1,3,1,2,6,1,1,0
0,6,1,5,3,4,1,4,2,3
0,0,1,6,6,2,2,3,0,1
0,0,1,3,2,1,1,0,0,0
0,0,0,0,5,0,0,2,2,0
1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0
