m,f
269,271
144,155
299,298
82,89
60,59
65,80
6,7
16,10
4,6
4,7
8,12
0,4
1,4
2,1
3,3
1,1
1,2
0,1
2,5
1,1
0,1
2,2
1,1
1,3
5,4
2,3
0,1
10,15
38,41
35,40
79,51
15,21
77,69
26,37
9,4
22,22
2,11
46,55
21,23
7,6
36,31
53,66
121,134
15,18
75,64
80,97
57,75
13,11
2,6
3,2
6,4
6,6
