0,1,2,3,4,5,6,7,8,9,10
296,22,18,100,11,86,85,16,69,16,10
15,104,78,59,34,58,7,0,5,1,31
6,13,83,5,7,6,4,53,5,1,50
30,11,4,0,5,0,1,8,51,61,23
0,5,0,2,56,0,47,2,4,60,0
0,2,1,2,0,0,1,2,4,1,3
0,64,1,2,1,0,3,63,3,4,0
1,0,0,0,2,2,1,4,8,1,3
1,1,1,0,30,0,0,1,1,0,0
1,0,0,0,10,0,2,0,0,0,1
1,1,0,2,2,0,0,0,2,1,0
0,0,0,1,0,0,0,0,0,1,0
2,0,0,0,1,0,0,0,0,0,0
1,1,1,1,0,1,0,2,2,0,0
2,2,1,0,1,0,0,0,0,2,1
0,0,0,0,0,0,0,0,0,0,0
0,2,1,1,0,1,0,1,0,1,0
1,0,0,0,1,1,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0
0,0,3,1,1,1,0,0,0,0,1
0,0,1,1,0,0,0,0,1,0,0
1,1,3,1,0,1,1,0,2,0,0
1,0,0,1,0,0,0,0,0,0,0
0,0,2,0,0,1,0,0,0,0,1
1,0,0,1,1,1,0,0,0,0,0
0,1,0,0,0,0,0,1,1,0,0
0,0,1,0,0,1,0,0,0,0,1
0,0,0,1,0,0,1,0,0,0,2
2,0,5,1,0,0,0,0,0,0,0
0,0,1,1,2,0,0,0,1,1,0
0,0,0,0,0,1,0,0,0,2,0
0,0,0,2,0,1,0,0,0,1,0
27,0,1,7,0,4,0,0,1,25,0
204,0,0,6,1,0,0,0,0,68,1
18,0,0,68,0,8,1,0,0,27,2
66,2,19,62,0,2,0,0,6,6,1
1,1,3,3,3,32,0,1,33,2,4
0,0,4,7,18,4,1,1,3,0,27
3,22,94,4,1,4,0,1,1,1,3
2,4,45,3,0,1,4,7,45,0,38
1,2,4,2,5,3,1,34,1,1,3
1,85,3,2,52,55,0,47,1,2,4
2,79,2,4,55,19,34,35,27,2,0
2,13,1,1,7,0,5,4,11,1,0
0,2,0,1,2,0,65,3,0,0,28
0,4,0,0,1,0,20,0,3,0,5
0,2,0,0,0,2,2,1,0,0,1
3,0,2,2,0,0,0,1,0,0,1
1,0,1,2,1,1,4,2,0,0,2
0,0,1,2,1,0,0,0,1,0,2
1,1,1,3,3,0,0,0,0,0,1
0,1,2,0,0,0,1,0,2,2,0
