0,1,2,3,4
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
3,3,2,0,0
5,3,2,0,0
31,29,14,1,1
55,37,8,4,0
73,50,22,6,2
191,103,56,12,1
152,96,41,14,2
185,131,61,13,2
107,60,28,6,4
16,12,4,5,0
4,3,1,1,2
9,2,3,0,0
5,3,1,0,0
3,1,0,0,0
3,2,0,1,0
5,2,1,0,0
3,2,0,1,0
2,0,0,0,0
1,0,0,1,1
2,0,0,0,0
0,0,0,0,0
1,0,0,0,0
3,1,0,0,0
2,0,0,0,0
4,2,1,0,0
2,2,0,0,0
5,1,0,0,0
4,5,0,0,0
11,9,3,0,1
26,20,8,1,1
31,16,9,1,0
86,39,28,4,1
11,4,1,0,0
7,2,1,0,0
51,29,13,2,1
9,6,2,1,0
84,56,16,6,0
110,60,23,10,1
66,51,24,4,0
33,23,8,3,0
138,89,36,11,0
21,16,7,4,1
10,9,1,1,0
50,34,17,2,1
15,14,6,1,0
20,13,7,1,0
3,1,1,0,0
12,6,3,0,0
