0,1,2,3,4
201,145,61,9,4
93,59,22,7,2
114,71,33,17,3
102,68,33,11,4
123,85,36,12,3
37,28,8,3,2
42,26,20,3,1
32,12,11,3,1
160,109,59,16,4
10,5,1,0,0
10,7,2,2,0
2,2,0,0,0
5,4,1,1,0
3,2,0,0,0
5,3,1,0,0
4,1,2,1,0
2,3,1,0,0
4,1,2,0,0
2,2,0,0,1
1,1,0,0,0
2,2,0,0,0
2,5,2,1,0
3,4,1,0,0
5,3,1,0,0
12,3,2,0,0
37,21,11,2,0
29,27,9,7,1
40,19,13,3,1
13,10,4,2,0
6,2,2,0,0
6,0,0,1,1
4,0,1,0,0
2,1,1,1,0
20,20,7,0,0
4,1,0,1,0
3,1,0,0,0
27,26,12,0,0
3,1,0,0,0
1,2,2,0,0
3,0,1,0,0
2,3,1,0,0
4,1,2,0,0
2,2,0,0,0
13,9,5,1,0
19,9,6,3,0
18,10,2,1,0
15,14,6,0,0
6,3,2,0,0
3,4,1,3,0
20,7,5,1,0
20,7,4,1,0
13,12,5,1,0
