0,1,2,3,4
13,6,5,2,0
40,33,17,13,1
7,11,5,2,0
1,1,2,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,2,1,0,0
4,6,0,2,0
5,4,2,1,1
0,1,0,0,0
3,6,1,0,0
2,1,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,0,1,0
2,3,0,0,0
2,1,0,1,0
2,5,1,0,0
8,1,0,0,0
8,1,2,2,0
0,0,1,0,0
0,0,0,0,0
7,9,3,2,0
7,10,4,0,1
6,6,1,1,0
1,2,1,0,0
0,0,1,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,1,1,0,0
1,4,2,1,0
1,1,1,0,0
3,0,0,1,0
2,2,0,0,0
5,2,1,0,0
5,1,2,0,1
5,0,1,0,0
7,1,0,0,0
1,1,1,0,0
2,0,1,2,0
5,4,0,1,0
5,8,6,0,0
1,1,2,1,0
