m,f
837,862
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5,6
5,4
68,78
94,99
50,48
91,93
150,163
10,14
18,12
114,112
59,69
92,83
22,45
2,3
1,4
18,19
20,26
5,6
2,3
0,0
1,2
0,0
2,1
3,3
1,1
4,1
1,0
3,4
2,0
