0,1,2,3,4
3,2,1,1,0
21,21,12,7,5
17,17,15,6,2
10,7,4,5,1
8,4,4,1,1
4,6,4,3,2
1,2,1,0,0
1,1,0,1,0
6,8,6,3,1
4,3,4,0,0
0,1,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
3,2,1,1,0
1,5,1,1,1
7,7,4,3,1
0,5,0,0,0
4,2,1,1,0
2,2,1,1,0
2,0,3,1,0
2,4,1,0,1
0,1,0,0,0
2,1,2,0,0
1,0,1,0,0
5,4,3,0,0
0,0,0,0,0
8,3,2,2,1
7,2,2,1,0
0,2,2,0,0
1,1,0,0,0
1,2,0,0,0
5,8,4,2,3
13,11,7,4,0
0,2,0,0,0
0,2,0,0,0
