0,1,2,3,4
446,251,133,34,7
242,195,71,25,7
168,112,61,17,7
25,21,2,4,3
19,8,6,4,0
9,3,6,0,0
3,1,0,0,0
0,2,0,0,0
5,2,1,0,0
4,4,0,0,0
6,0,0,0,0
2,4,3,0,0
2,1,2,0,1
1,1,0,0,0
0,1,1,0,0
1,4,1,0,0
4,1,2,0,0
2,1,0,0,0
16,6,5,1,0
61,45,17,4,1
141,69,33,11,1
154,96,33,8,1
101,61,27,13,2
52,42,17,8,1
37,30,12,5,1
24,23,8,0,1
14,7,5,0,0
15,7,5,0,0
0,2,0,1,0
5,1,1,1,1
4,3,3,0,0
1,2,0,0,0
0,0,0,0,0
3,2,1,0,0
1,2,0,0,0
11,1,2,0,0
9,5,4,0,0
33,12,11,1,0
91,42,18,0,0
53,42,15,6,0
70,37,14,3,2
89,45,16,5,1
61,55,6,3,0
67,34,27,6,0
34,24,13,4,1
30,16,10,3,0
25,19,6,2,0
10,12,4,0,0
0,1,2,1,0
3,3,1,1,0
1,1,0,0,0
6,2,1,0,0
