m,f
24,10
44,35
19,11
31,19
11,6
2,0
2,0
0,0
1,1
0,0
5,4
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
9,3
2,4
12,2
9,6
16,17
8,8
15,12
11,5
2,3
5,3
7,8
9,10
5,4
6,4
5,3
1,0
0,1
1,1
1,0
0,0
1,0
0,1
0,0
