0
32
18
130
20
16
7
0
0
0
0
0
0
0
0
0
0
0
1
5
11
46
43
41
35
16
13
2
8
2
1
0
1
0
0
1
0
0
2
8
32
17
21
14
16
23
6
17
8
21
10
3
2
