0,1,2,3,4
12,9,3,4,4
8,5,2,2,1
47,42,22,13,6
10,4,2,4,0
5,6,3,2,0
3,2,2,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,1,0
0,4,0,1,0
5,3,2,1,0
17,17,8,3,1
18,8,13,3,1
14,16,6,3,2
13,13,6,1,2
9,4,2,1,0
4,3,3,2,1
1,1,0,0,0
0,4,3,1,0
0,1,1,0,0
0,0,1,0,0
0,0,0,0,0
1,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,1,0,0,0
0,0,0,0,0
0,0,0,0,0
2,0,0,0,0
3,4,1,0,0
16,9,5,1,1
7,8,2,0,0
5,12,2,2,0
7,3,2,2,0
4,6,5,0,1
9,7,3,3,1
2,3,0,1,0
11,4,2,0,0
2,3,0,3,0
8,5,4,4,0
5,1,2,2,0
1,0,2,0,0
1,1,0,0,0
