0,1,2,3,4,5,6,7,8,9
78,149,160,380,363,130,186,124,59,48
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,1,0,1,2,1,0,1,0,0
7,11,7,17,12,2,13,4,2,2
32,47,54,123,104,41,50,21,13,9
16,21,21,58,56,18,29,21,6,4
0,1,0,1,0,1,0,0,0,0
2,3,1,6,8,2,2,2,0,0
0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0
0,0,0,0,2,0,0,0,0,0
0,0,0,0,1,1,0,0,0,0
0,0,1,2,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0
1,1,0,0,0,0,0,0,1,0
0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,1,0,0,0,0
1,0,1,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0
0,1,0,0,1,0,1,1,0,0
1,0,3,8,2,1,2,0,0,1
18,19,23,54,41,9,17,7,2,2
21,35,26,64,61,24,27,15,5,3
0,0,3,3,7,2,3,5,0,1
9,12,17,29,22,16,12,5,3,0
0,1,1,2,1,0,1,0,0,0
6,5,1,17,14,1,7,2,1,0
0,0,1,2,0,1,0,0,0,0
0,1,0,0,1,0,0,0,0,0
2,2,2,10,7,3,6,2,2,2
0,0,1,2,3,0,1,0,0,0
0,0,1,0,1,0,0,0,0,0
0,1,0,1,1,0,0,1,0,0
