0,1,2,3,4
360,227,93,36,10
148,101,50,18,4
11,7,2,0,0
27,29,17,2,1
20,19,7,2,0
6,3,2,0,0
3,1,2,0,0
2,4,0,0,0
2,6,1,0,0
6,1,0,1,0
4,0,1,0,0
5,4,1,0,0
0,2,0,0,1
3,1,2,0,1
6,1,0,1,0
1,2,2,0,0
9,3,2,1,0
26,16,10,1,1
106,84,39,13,2
116,79,43,10,1
14,7,7,2,0
11,8,2,0,0
3,0,1,0,0
0,1,0,0,0
54,34,11,4,0
1,0,1,0,0
2,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0,0,0,0
0,0,0,0,0
1,0,0,0,0
1,1,0,0,0
1,1,0,0,0
19,16,6,3,0
83,38,10,7,4
83,63,22,7,0
19,17,7,1,0
52,49,19,5,0
1,2,2,0,0
54,45,24,8,0
1,2,0,0,0
48,31,11,3,0
3,2,0,0,1
50,25,21,3,0
59,53,23,4,0
3,3,0,0,0
29,15,8,1,0
0,1,0,0,0
2,1,0,0,0
1,1,0,1,0
2,3,1,0,0
