m,f
15,12
21,16
44,31
13,11
11,4
14,10
4,5
18,16
3,0
0,0
1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
4,3
15,10
1,3
7,3
2,6
1,1
0,0
3,7
1,1
15,11
6,5
8,14
20,9
2,5
2,5
1,0
4,0
5,4
3,1
0,1
0,0
3,3
