0,1,2,3,4
8,5,5,0,2
34,30,20,12,2
27,11,11,7,4
15,17,6,2,0
9,1,1,4,0
8,6,1,0,0
0,2,0,0,0
1,0,0,0,0
1,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,1,0,0,1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
4,6,1,0,0
15,9,6,5,2
15,9,4,1,0
10,7,5,0,3
6,3,1,0,0
2,2,1,0,1
2,2,3,2,0
1,1,1,0,0
4,3,2,0,1
6,6,1,2,1
6,5,5,1,0
0,1,1,0,0
0,0,0,0,0
0,1,1,0,0
3,2,2,0,1
2,1,1,0,0
0,0,1,0,0
0,0,0,0,0
2,0,0,0,0
5,2,1,1,0
10,7,3,3,0
16,1,3,1,0
8,11,2,1,0
4,4,0,1,0
3,0,0,1,0
2,0,0,0,0
3,6,5,3,0
5,6,5,0,0
2,3,1,0,0
0,0,0,0,0
0,0,0,0,0
1,0,0,0,0
0,0,0,0,0
0,0,0,0,0
