m,f
14,6
36,22
27,22
50,35
9,9
3,4
2,0
12,7
0,1
1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2,4
7,7
4,6
2,3
14,7
5,11
8,8
2,4
0,1
5,8
1,4
1,0
1,0
2,1
1,0
2,2
3,8
6,1
4,2
7,6
3,3
3,4
2,5
1,0
7,2
4,1
4,1
3,6
1,4
3,5
5,5
8,8
5,7
