0,1,2,3,4
319,235,105,35,7
199,133,67,18,7
115,55,35,8,1
159,99,42,8,1
89,67,24,13,6
29,17,11,1,0
9,7,4,1,2
3,3,1,0,0
3,1,1,1,0
3,3,0,0,0
4,4,0,0,0
5,4,0,0,0
2,5,2,0,0
5,0,0,0,0
5,3,0,0,0
3,1,0,0,0
4,3,2,0,0
2,0,0,0,0
3,4,0,2,0
2,4,0,2,0
2,1,1,0,0
5,3,0,0,0
0,0,0,0,0
3,2,1,0,1
6,1,1,0,0
22,5,3,2,0
3,2,0,0,0
22,15,7,6,0
17,11,6,4,0
50,25,7,2,1
54,48,13,4,0
65,43,25,5,2
65,58,25,7,0
54,39,15,3,1
26,21,8,2,0
54,41,21,4,0
31,19,10,5,1
4,1,4,0,0
27,17,11,2,1
32,17,3,4,0
48,35,13,4,2
27,14,7,2,1
26,29,7,4,0
37,20,11,3,0
9,5,1,0,0
34,20,9,1,1
22,14,10,2,1
4,4,0,0,1
5,3,2,0,0
7,4,0,0,0
21,11,1,1,1
52,30,16,1,0
