0,1,2,3,4,5,6,7,8,9
49,105,106,226,243,95,125,64,35,34
20,28,32,108,84,23,48,38,18,12
2,4,6,13,7,2,3,0,0,0
5,2,12,16,11,3,5,1,2,0
6,4,1,12,10,2,2,6,2,1
0,0,0,0,1,0,1,1,0,0
0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0
0,1,0,1,0,1,0,0,0,0
3,5,7,15,12,7,12,7,0,1
11,28,28,48,50,12,22,19,5,7
5,9,6,23,23,6,8,3,1,0
13,32,26,76,66,25,38,11,7,4
7,14,23,45,43,11,24,12,4,3
6,7,14,25,31,10,20,7,5,2
2,5,4,12,16,6,3,4,1,2
2,2,0,1,3,0,1,0,0,0
0,0,0,1,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,1,3,5,1,0,3,1,0,0
3,5,1,13,9,2,4,4,3,0
2,5,6,11,11,3,8,7,1,0
1,1,3,8,4,2,4,0,0,0
0,1,0,1,1,0,1,0,0,0
0,0,0,1,2,1,0,0,0,0
0,2,0,0,0,0,2,1,0,0
2,1,2,6,4,0,4,4,1,0
8,21,11,29,39,15,23,12,1,2
13,36,34,65,56,13,25,10,2,2
6,8,15,33,23,11,17,4,2,4
3,15,22,42,41,13,22,11,2,1
8,8,18,37,33,13,11,8,2,2
6,9,6,8,25,3,7,2,0,0
0,4,0,2,3,0,0,0,1,0
1,1,0,3,3,0,3,1,0,1
0,0,0,2,0,1,0,0,0,0
0,1,0,1,1,1,0,1,0,0
0,1,0,1,1,1,1,1,0,0
3,1,3,6,3,2,2,3,0,0
4,5,8,16,10,1,6,5,3,0
0,5,2,14,9,3,4,1,0,0
0,2,0,1,2,0,0,0,0,0
1,2,1,2,0,0,1,2,0,0
