0,1,2,3,4,5,6,7,8,9
0,9,9,14,12,5,10,10,9,10
1,4,5,6,9,7,9,7,3,6
0,0,3,1,6,0,3,3,1,1
1,2,3,1,3,3,5,0,3,5
0,0,1,1,0,0,1,2,0,1
0,1,0,1,0,1,2,2,2,1
2,0,2,4,2,2,1,2,1,1
0,0,0,1,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,1
0,1,0,1,3,0,0,3,0,1
0,0,1,4,7,3,4,2,2,0
1,1,1,7,3,5,3,3,3,4
0,1,0,0,0,1,0,2,0,0
0,0,0,1,2,2,7,2,0,1
0,0,1,3,2,2,2,1,0,1
0,0,2,1,1,1,2,0,0,2
0,0,0,1,5,2,2,0,1,3
0,1,2,0,1,1,3,0,0,0
0,1,0,1,2,0,1,1,0,1
0,0,2,3,1,1,1,4,1,0
0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,1,1,0,0,0
0,0,0,0,0,1,0,1,1,0
0,1,0,0,2,0,1,2,0,0
0,0,0,1,2,0,3,1,1,0
0,0,0,6,4,1,4,2,2,2
1,1,0,1,1,1,0,2,0,1
0,0,0,1,1,0,1,0,1,0
0,0,0,0,0,0,0,0,0,0
0,1,0,2,2,0,1,0,0,0
0,0,0,2,0,0,0,0,0,0
0,2,2,3,2,0,3,0,2,0
0,0,1,1,0,3,1,1,0,1
0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0
