0,1,2,3,4
16,23,11,6,2
23,10,3,4,1
13,13,9,5,1
7,6,2,0,0
10,7,5,3,3
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,1,0,0,0
0,0,1,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,1,0,0
4,6,3,0,0
0,0,1,1,0
17,15,9,5,0
0,2,0,1,0
15,16,9,0,2
9,5,2,5,0
0,1,1,0,1
0,0,0,0,1
0,0,0,0,0
0,0,0,0,0
5,8,2,0,1
2,2,0,2,0
3,3,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,1,0,0
1,1,0,0,0
3,3,0,1,1
4,1,0,1,0
7,6,1,1,0
3,5,3,0,0
1,4,4,0,0
2,2,2,2,1
0,0,0,0,0
4,0,1,0,0
3,4,1,0,0
0,0,0,0,0
2,1,1,0,0
