m,f
386,387
206,227
113,126
17,21
55,53
6,1
40,45
6,10
5,4
3,1
6,4
1,1
0,5
1,3
7,3
4,2
7,2
3,3
13,14
19,16
6,7
53,31
26,29
59,71
62,76
34,34
38,41
13,22
10,7
59,66
47,49
33,27
15,11
30,35
75,107
69,60
7,8
5,3
7,5
3,9
10,9
11,14
12,22
53,47
22,33
81,68
62,73
24,32
30,33
21,19
22,27
18,35
