0,1,2,3,4,5,6,7,8,9,10
314,194,168,147,141,131,131,131,123,127,108
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,6,0,0,0
0,0,0,0,0,0,5,66,0,0,0
0,0,0,0,0,0,4,53,0,0,0
0,0,0,0,0,0,67,5,0,0,0
0,12,0,0,0,0,4,0,12,10,0
0,122,0,0,0,15,48,2,77,3,0
0,7,9,0,0,1,3,0,44,2,0
0,3,77,0,0,4,2,1,1,61,0
0,49,6,0,0,61,0,0,1,40,7
0,0,61,0,11,44,0,0,0,0,28
0,0,0,0,2,0,0,0,0,6,30
0,1,2,0,57,2,0,0,0,1,1
0,1,0,0,4,0,0,1,0,2,3
0,0,0,0,5,0,0,1,0,0,31
30,0,0,0,48,0,0,0,0,0,0
10,0,0,0,0,1,1,1,1,0,3
7,0,0,0,0,0,0,4,2,0,1
239,1,1,0,1,0,0,3,1,0,0
3,1,0,0,2,0,1,0,0,0,1
22,1,0,22,0,0,1,0,1,0,1
2,2,1,79,0,3,0,0,0,1,0
3,0,0,8,0,0,0,0,0,0,0
0,0,0,0,0,0,2,0,0,0,0
1,0,1,2,0,1,0,2,0,0,0
2,1,2,32,0,1,0,0,1,0,0
0,0,1,4,0,0,0,0,0,0,0
0,3,0,1,3,1,0,3,0,0,0
0,0,0,6,0,0,0,2,0,0,0
