0,1,2,3,4
153,113,50,14,5
236,161,85,20,8
78,49,15,10,0
96,60,18,6,4
16,6,5,1,0
117,77,41,13,2
13,14,3,0,0
0,1,0,0,0
96,47,29,7,1
0,0,0,0,0
2,1,1,1,0
0,0,0,0,0
0,0,0,0,0
0,0,0,1,0
0,1,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,1,0
9,1,2,0,1
22,21,17,3,2
28,18,6,0,0
11,11,2,0,0
56,32,7,5,1
44,29,13,2,0
39,23,5,3,0
31,20,7,3,0
7,4,0,0,0
37,15,4,4,1
63,51,25,8,1
0,0,1,0,0
90,50,18,5,0
1,0,1,0,0
74,47,17,10,1
2,0,0,0,0
49,24,12,4,0
29,14,7,0,0
13,3,4,0,1
20,21,11,1,0
23,19,4,1,1
11,3,0,1,0
11,7,4,2,1
17,10,5,0,0
7,8,1,1,0
35,24,6,3,0
2,0,0,0,0
36,25,6,5,0
8,3,0,0,0
47,22,4,1,0
4,3,0,0,0
34,22,8,4,2
16,6,3,1,0
16,8,3,0,0
