0
1243
61
329
23
25
5
1
0
0
0
0
0
0
0
0
0
0
31
259
306
319
333
160
106
67
59
6
30
2
21
0
7
4
3
1
1
13
146
131
237
164
161
147
61
192
15
159
32
46
42
2
15
