0,1,2,3,4
599,393,183,51,17
21,24,11,4,1
155,111,43,16,4
16,3,2,2,0
10,7,7,1,0
3,0,2,0,0
0,1,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
19,8,3,1,0
112,98,39,9,1
157,97,42,9,1
176,81,48,11,3
163,115,38,12,5
63,57,33,6,1
47,40,17,2,0
36,15,8,7,1
31,15,9,4,0
2,4,0,0,0
15,7,8,0,0
2,0,0,0,0
11,6,2,2,0
0,0,0,0,0
4,1,2,0,0
2,0,2,0,0
2,1,0,0,0
0,1,0,0,0
0,0,1,0,0
9,1,3,0,0
76,46,20,4,0
64,43,19,5,0
120,90,21,4,2
81,50,26,6,1
83,49,28,1,0
85,38,17,6,1
31,17,9,3,1
86,67,34,5,0
8,4,2,1,0
75,58,18,8,0
21,7,3,1,0
20,15,9,1,1
20,11,9,2,0
1,1,0,0,0
7,7,1,0,0
