m,f
354,384
150,176
137,174
94,83
11,20
7,8
3,4
5,4
5,4
0,10
4,4
1,6
1,8
1,4
2,2
5,6
1,1
6,12
30,32
28,39
77,84
108,128
63,56
24,30
9,13
37,54
67,77
44,49
14,7
6,1
1,8
5,4
4,1
7,5
5,4
7,3
5,5
9,13
29,45
61,83
34,34
60,79
62,84
35,40
22,15
15,20
25,30
9,12
9,10
24,25
35,36
22,27
