m,f
370,378
295,296
71,83
45,43
29,52
10,15
7,6
0,2
0,0
0,0
0,0
0,0
0,1
0,0
0,0
0,0
0,2
7,2
31,46
64,72
89,78
31,41
55,57
59,63
88,99
28,25
5,6
38,40
20,23
34,25
2,1
4,9
1,1
4,0
4,4
8,15
18,29
18,22
28,32
35,40
13,17
18,15
25,29
1,1
50,51
1,0
54,76
41,38
39,47
35,26
102,110
91,88
