m,f
154,194
362,370
186,187
110,131
50,38
45,30
24,26
7,3
11,9
5,4
1,0
2,4
3,3
1,0
4,3
4,2
4,3
1,2
1,3
2,5
7,3
5,4
5,3
5,3
0,1
1,4
0,3
4,2
7,2
1,3
31,31
86,102
130,142
20,23
116,112
56,60
35,42
38,43
51,60
91,92
6,14
92,90
46,49
9,2
10,12
23,33
9,12
11,10
6,5
4,6
4,4
3,6
