0,1,2,3,4
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
304,174,79,24,4
197,129,55,17,3
65,50,25,6,2
5,6,2,0,0
8,5,1,2,0
46,28,20,0,0
23,17,4,4,0
0,2,3,0,0
6,1,1,0,0
0,1,1,0,0
1,2,2,0,0
2,2,0,0,0
3,2,1,0,0
4,3,1,0,0
18,6,4,2,0
2,3,1,0,0
29,17,5,1,1
42,23,4,2,0
55,32,12,4,0
60,37,15,4,1
28,18,6,6,0
84,59,27,7,1
41,14,6,2,0
28,15,5,0,2
7,9,5,2,0
17,12,8,2,1
8,3,1,3,0
8,6,2,0,0
5,10,2,0,0
135,89,44,8,2
22,15,13,1,0
40,29,10,6,2
29,20,2,1,0
16,10,5,1,0
8,3,1,0,0
8,4,2,0,0
8,6,0,0,0
20,15,7,2,0
58,46,9,3,0
91,58,22,7,0
57,28,11,3,0
22,11,7,0,0
40,16,10,4,0
57,34,17,5,0
51,34,21,2,1
66,31,17,2,2
33,28,7,2,0
12,6,4,0,0
