0,1,2,3,4
385,254,125,37,5
231,173,69,19,7
41,30,10,2,3
110,68,40,9,3
80,50,19,11,4
8,1,0,0,0
26,22,8,3,1
34,13,10,6,0
2,3,2,0,0
0,3,2,0,0
4,1,1,1,0
2,0,1,0,0
4,3,1,0,0
2,2,0,0,0
6,3,0,1,0
4,4,4,1,0
1,3,1,0,0
2,0,1,0,0
1,0,0,0,0
2,4,1,0,0
0,1,0,0,0
1,0,0,0,0
6,4,0,0,0
0,2,0,0,0
1,0,1,0,0
3,1,2,1,0
19,8,5,0,1
8,2,2,0,0
2,5,2,0,0
40,28,10,7,1
85,48,21,5,0
155,104,43,14,3
62,40,25,5,0
97,60,25,4,1
57,34,12,3,2
33,18,12,6,1
41,32,9,7,1
53,40,16,6,0
43,25,10,3,0
8,7,2,0,0
4,3,2,0,0
39,27,10,5,1
17,10,5,2,0
26,18,14,5,2
29,20,4,1,0
52,49,22,5,1
20,11,9,4,0
6,6,5,1,0
3,3,1,0,0
4,3,0,0,0
7,1,2,0,0
4,3,1,0,0
