m,f
17,22
58,42
7,8
35,29
7,8
11,13
6,5
0,0
1,0
0,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
0,0
2,0
8,4
7,6
3,6
3,2
10,5
22,7
15,13
25,22
13,8
10,10
19,12
3,5
0,0
0,1
6,6
6,2
0,0
0,0
0,0
0,0
0,0
0,1
1,0
