m,f
10,6
33,18
45,33
21,9
26,17
4,3
3,2
0,0
0,0
0,2
1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
1,1
8,2
1,0
0,2
0,0
0,0
4,7
12,5
26,15
10,11
11,2
12,7
9,8
7,4
5,4
10,15
7,2
0,2
0,0
3,3
2,2
0,1
2,3
0,0
0,0
0,1
