m,f
489,491
239,241
99,122
72,82
15,7
7,5
0,7
2,7
3,7
2,1
3,2
5,2
2,2
3,1
1,1
2,5
2,2
26,31
62,74
98,92
77,81
61,83
48,58
53,57
17,10
31,29
54,60
24,26
19,22
24,21
10,12
2,2
0,1
3,4
6,4
3,3
3,3
6,8
39,33
80,113
82,103
64,77
68,65
32,34
8,19
6,9
13,8
23,29
29,38
5,4
38,45
15,14
