0,1,2,3,4
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
89,69,17,10,1
221,129,60,16,3
115,78,34,7,0
98,54,30,6,1
79,44,20,7,0
89,57,29,5,1
40,19,11,6,1
1,2,1,0,0
0,3,3,0,0
5,0,1,0,0
4,0,1,0,0
0,2,0,0,0
1,2,0,0,0
1,0,0,0,0
2,2,0,0,0
21,28,6,0,0
18,16,9,2,0
13,7,4,1,0
25,9,4,0,0
26,19,4,1,0
44,23,7,3,0
57,33,17,3,0
81,40,24,9,0
79,43,19,6,0
28,23,6,2,0
10,4,1,0,0
16,5,3,1,0
38,16,11,4,0
35,22,13,4,0
59,32,6,5,1
28,15,8,2,0
19,19,7,2,0
17,14,6,1,0
4,2,1,0,0
1,0,1,0,0
1,0,1,0,0
27,18,14,2,0
9,4,2,1,0
20,5,2,1,0
35,18,5,0,0
74,39,17,7,1
15,7,3,2,0
48,23,14,3,1
41,21,4,2,0
34,19,7,4,0
17,19,6,1,1
37,14,3,5,0
8,8,1,1,0
