0,1,2,3,4,5,6,7,8,9
42,74,86,216,183,71,88,60,21,15
35,67,46,148,137,40,75,39,17,9
7,13,10,21,25,4,9,6,6,5
1,3,4,7,9,2,5,2,2,0
2,5,10,14,16,7,9,2,4,1
0,1,2,2,1,0,1,1,0,0
0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,1,0,2,0,1,0,1,0,0
0,0,0,0,1,1,0,0,0,0
0,1,0,1,1,0,0,0,0,0
0,0,1,1,1,0,2,0,0,0
0,0,2,1,2,1,0,0,0,0
0,0,0,0,1,1,0,0,0,0
0,0,1,0,1,1,0,0,0,0
1,0,0,1,1,0,0,0,0,0
0,1,0,2,1,0,1,0,0,0
3,9,4,9,10,2,8,5,0,0
9,14,15,39,34,11,22,10,3,3
9,21,16,31,32,8,19,6,4,3
7,18,26,46,41,13,26,14,2,1
3,9,5,29,24,8,8,3,1,0
3,0,2,6,4,2,3,1,1,0
1,8,6,23,19,5,11,3,2,4
5,13,16,20,20,5,7,2,3,2
1,6,7,18,23,6,12,11,2,0
2,3,3,8,8,3,4,2,1,0
4,4,3,16,10,3,4,0,0,0
0,2,0,3,0,1,2,0,1,0
2,4,7,13,22,6,10,4,4,1
1,1,3,2,4,0,3,1,1,1
1,3,1,0,2,0,0,0,0,0
0,0,0,0,0,1,0,1,0,0
1,0,2,0,3,2,0,1,0,0
0,1,1,0,0,2,0,0,0,0
0,0,3,5,3,1,0,1,0,0
3,11,2,9,17,2,3,2,0,1
4,11,5,27,18,6,11,1,3,0
12,11,15,23,18,6,14,6,1,0
0,1,2,7,4,0,3,1,0,0
5,11,14,20,30,7,15,8,2,1
9,8,5,27,20,5,10,6,1,2
3,7,10,20,12,2,6,1,2,0
0,2,3,5,7,2,2,0,0,1
2,4,7,16,15,8,8,3,1,1
4,4,6,10,13,3,3,6,0,0
3,9,6,12,16,5,5,0,0,0
1,0,0,1,3,0,2,0,0,1
0,2,3,10,11,3,6,2,1,0
2,0,0,6,4,0,1,1,2,1
0,3,5,13,6,2,3,3,0,2
4,6,6,10,12,2,6,1,0,0
