0,1,2,3,4
287,197,83,34,8
174,111,46,15,4
20,5,6,1,0
256,188,90,22,4
31,16,10,4,1
43,24,15,5,3
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
7,2,0,0,0
40,28,10,3,1
98,62,16,8,0
66,47,16,7,1
72,51,17,5,1
38,21,16,4,0
61,31,19,4,0
47,20,17,2,1
7,2,1,0,0
4,4,1,0,0
1,2,0,1,0
0,0,0,0,0
2,0,0,0,0
2,0,0,1,0
2,5,1,0,0
16,10,4,1,0
14,19,6,0,0
17,11,5,1,0
23,27,14,2,0
36,18,6,2,2
1,0,1,0,0
15,13,1,1,0
55,41,12,4,0
96,48,15,6,0
67,44,15,6,0
39,25,11,2,0
39,19,12,2,0
52,27,12,0,1
23,16,16,6,0
28,14,9,4,0
31,13,5,2,0
3,2,1,0,0
2,0,1,0,0
1,2,0,0,0
1,0,0,0,0
