m,f
14,11
31,22
20,19
15,10
18,16
3,2
0,2
0,4
4,1
6,7
1,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
0,0
0,0
0,0
1,0
4,1
14,3
6,6
3,3
1,0
0,0
9,3
2,6
1,2
1,1
2,1
6,0
6,7
9,7
1,1
1,0
2,1
5,3
19,15
1,0
5,1
1,0
