0
63
26
42
31
12
35
14
10
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
1
10
3
1
24
32
12
2
3
15
22
25
33
7
2
7
3
8
0
0
0
0
0
1
