m,f
288,282
209,233
85,92
95,124
32,41
21,30
23,18
24,28
31,40
5,4
4,3
0,3
0,1
1,3
6,4
1,0
1,2
7,2
2,3
5,4
0,1
0,1
16,10
13,23
4,4
16,15
25,28
43,56
13,11
18,21
41,49
29,41
27,38
19,30
4,17
14,7
38,42
70,64
84,98
35,49
44,50
57,78
72,76
14,14
5,5
8,5
24,20
1,6
6,5
13,23
8,13
8,4
