m,f
410,409
142,151
76,96
2,5
3,1
1,1
0,1
4,3
1,0
3,5
5,2
1,3
2,3
2,2
1,4
3,1
9,9
58,59
245,228
164,180
63,69
46,37
57,63
20,16
7,10
11,11
17,22
20,17
16,18
8,7
0,1
2,1
1,1
0,3
3,10
21,31
64,52
31,32
28,27
40,45
71,82
83,71
36,57
13,13
3,6
4,5
11,11
32,31
12,22
4,7
15,20
26,23
