m,f
818,856
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
3,1
49,63
35,43
15,16
24,23
16,18
5,7
6,6
2,0
1,0
56,56
49,38
30,17
4,3
115,132
2,1
12,7
1,0
5,6
14,24
39,46
18,19
11,17
36,34
12,19
14,12
4,9
3,2
1,1
0,1
1,0
0,0
2,1
